Row ID;Order ID;Order Date;Shipping Date;Shipping Mode;Customer ID;Customer Name;Segment;Country/Region;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit
3111;CA-2019-121671;12/05/2020;17/05/2020;Standard;AA-10480;Andrew Allen;Consumer;United States;Springfield;Missouri;65807;Central;OFF-PA-10001934;Office Supplies;Paper;Xerox 1993;5184;8;0;254016
3112;CA-2019-121671;12/05/2020;17/05/2020;Standard;AA-10480;Andrew Allen;Consumer;United States;Springfield;Missouri;65807;Central;OFF-ST-10000078;Office Supplies;Storage;Tennsco 6- and 18-Compartment Lockers;26517;1;0;477306
3113;CA-2019-150350;18/06/2020;25/06/2020;Standard;MS-17770;Maxwell Schwartz;Consumer;United States;Seattle;Washington;98105;West;TEC-MA-10001972;Technology;Machines;Okidata C331dn Printer;8376;3;2;6282
3114;CA-2019-150350;18/06/2020;25/06/2020;Standard;MS-17770;Maxwell Schwartz;Consumer;United States;Seattle;Washington;98105;West;OFF-EN-10002504;Office Supplies;Envelopes;Tyvek  Top-Opening Peel & Seel Envelopes, Plain White;1359;5;0;63873
3115;CA-2019-150350;18/06/2020;25/06/2020;Standard;MS-17770;Maxwell Schwartz;Consumer;United States;Seattle;Washington;98105;West;OFF-PA-10002160;Office Supplies;Paper;Xerox 1978;3468;6;0;169932
3116;CA-2019-150350;18/06/2020;25/06/2020;Standard;MS-17770;Maxwell Schwartz;Consumer;United States;Seattle;Washington;98105;West;FUR-CH-10001973;Furniture;Chairs;Office Star Flex Back Scooter Chair with White Frame;532704;6;2;-399528
3117;CA-2019-150350;18/06/2020;25/06/2020;Standard;MS-17770;Maxwell Schwartz;Consumer;United States;Seattle;Washington;98105;West;OFF-AP-10001492;Office Supplies;Appliances;Acco Six-Outlet Power Strip, 4' Cord Length;431;5;0;11206
3118;CA-2019-150350;18/06/2020;25/06/2020;Standard;MS-17770;Maxwell Schwartz;Consumer;United States;Seattle;Washington;98105;West;OFF-SU-10002189;Office Supplies;Supplies;Acme Rosewood Handle Letter Opener;1588;4;0;1588
3127;CA-2020-149895;05/07/2021;09/07/2021;Standard;EB-14110;Eugene Barchas;Consumer;United States;Philadelphia;Pennsylvania;19134;East;TEC-PH-10002200;Technology;Phones;Aastra 6757i CT Wireless VoIP phone;258528;2;4;-473968
3128;CA-2020-147564;29/07/2021;02/08/2021;Standard;BP-11155;Becky Pak;Consumer;United States;New York City;New York;10011;East;OFF-PA-10004438;Office Supplies;Paper;Xerox 1907;4912;4;0;230864
3135;CA-2020-164168;08/09/2021;14/09/2021;Standard;LS-16975;Lindsay Shagiari;Home Office;United States;Dallas;Texas;75081;Central;OFF-BI-10000666;Office Supplies;Binders;Surelock Post Binders;3056;5;8;-4584
3136;CA-2020-164168;08/09/2021;14/09/2021;Standard;LS-16975;Lindsay Shagiari;Home Office;United States;Dallas;Texas;75081;Central;OFF-ST-10002583;Office Supplies;Storage;Fellowes Neat Ideas Storage Cubes;77952;3;2;-155904
3137;CA-2020-164168;08/09/2021;14/09/2021;Standard;LS-16975;Lindsay Shagiari;Home Office;United States;Dallas;Texas;75081;Central;TEC-PH-10004908;Technology;Phones;Panasonic KX TS3282W Corded phone;67992;1;2;8499
3138;CA-2020-164168;08/09/2021;14/09/2021;Standard;LS-16975;Lindsay Shagiari;Home Office;United States;Dallas;Texas;75081;Central;OFF-EN-10001219;Office Supplies;Envelopes;"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes";12224;2;2;44312
3139;CA-2020-164168;08/09/2021;14/09/2021;Standard;LS-16975;Lindsay Shagiari;Home Office;United States;Dallas;Texas;75081;Central;TEC-AC-10004568;Technology;Accessories;Maxell˜LTO Ultrium - 800 GB;44784;2;2;-5598
3140;CA-2020-164168;08/09/2021;14/09/2021;Standard;LS-16975;Lindsay Shagiari;Home Office;United States;Dallas;Texas;75081;Central;FUR-FU-10001756;Furniture;Furnishings;Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany;22848;3;6;-177072
3145;US-2019-148110;01/07/2020;07/07/2020;Standard;AR-10825;Anthony Rawles;Corporate;United States;Austin;Texas;78745;Central;FUR-CH-10002647;Furniture;Chairs;Situations Contoured Folding Chairs, 4/Set;347802;7;3;-24843
3150;US-2017-109036;16/10/2018;21/10/2018;Standard;KH-16510;Keith Herrera;Consumer;United States;Seattle;Washington;98103;West;OFF-LA-10002043;Office Supplies;Labels;Avery 489;3105;3;0;14904
3155;CA-2020-150497;16/05/2021;20/05/2021;Standard;SM-20950;Suzanne McNair;Corporate;United States;Maple Grove;Minnesota;55369;Central;OFF-BI-10004600;Office Supplies;Binders;Ibico Ibimaster 300 Manual Binding System;73598;2;0;331191
3157;CA-2018-139584;20/06/2019;24/06/2019;Standard;EM-13810;Eleni McCrary;Corporate;United States;New York City;New York;10009;East;FUR-TA-10001539;Furniture;Tables;Chromcraft Rectangular Conference Tables;284364;2;4;-758304
3158;CA-2018-139584;20/06/2019;24/06/2019;Standard;EM-13810;Eleni McCrary;Corporate;United States;New York City;New York;10009;East;TEC-AC-10001266;Technology;Accessories;Memorex Micro Travel Drive 8 GB;26;2;0;117
3162;CA-2017-153969;18/07/2018;22/07/2018;Standard;HF-14995;Herbert Flentye;Consumer;United States;San Francisco;California;94109;West;OFF-EN-10001539;Office Supplies;Envelopes;Staple envelope;1556;2;0;73132
3163;CA-2017-153969;18/07/2018;22/07/2018;Standard;HF-14995;Herbert Flentye;Consumer;United States;San Francisco;California;94109;West;OFF-EN-10004483;Office Supplies;Envelopes;#10 White Business Envelopes,4 1/8 x 9 1/2;7835;5;0;368245
3164;CA-2017-153969;18/07/2018;22/07/2018;Standard;HF-14995;Herbert Flentye;Consumer;United States;San Francisco;California;94109;West;OFF-AR-10001615;Office Supplies;Art;Newell 34;5952;3;0;154752
3165;CA-2017-153969;18/07/2018;22/07/2018;Standard;HF-14995;Herbert Flentye;Consumer;United States;San Francisco;California;94109;West;OFF-PA-10000327;Office Supplies;Paper;Xerox 1971;3852;9;0;17334
3166;CA-2017-153969;18/07/2018;22/07/2018;Standard;HF-14995;Herbert Flentye;Consumer;United States;San Francisco;California;94109;West;TEC-PH-10001299;Technology;Phones;Polycom CX300 Desktop Phone USB VoIP phone;239984;2;2;239984
3167;CA-2017-153969;18/07/2018;22/07/2018;Standard;HF-14995;Herbert Flentye;Consumer;United States;San Francisco;California;94109;West;OFF-PA-10002246;Office Supplies;Paper;Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book;1935;3;0;94815
3169;CA-2019-138695;23/03/2020;29/03/2020;Standard;KC-16675;Kimberly Carter;Corporate;United States;Tallahassee;Florida;32303;South;FUR-CH-10003833;Furniture;Chairs;Novimex Fabric Task Chair;390272;8;2;-24392
3170;CA-2019-138695;23/03/2020;29/03/2020;Standard;KC-16675;Kimberly Carter;Corporate;United States;Tallahassee;Florida;32303;South;OFF-PA-10001667;Office Supplies;Paper;Great White Multi-Use Recycled Paper (20Lb. and 84 Bright);62192;13;2;19435
3172;US-2019-133879;15/01/2020;22/01/2020;Standard;KT-16465;Kean Takahito;Consumer;United States;Chicago;Illinois;60623;Central;OFF-BI-10004465;Office Supplies;Binders;Avery Durable Slant Ring Binders;3168;2;8;-4752
3173;US-2019-133879;15/01/2020;22/01/2020;Standard;KT-16465;Kean Takahito;Consumer;United States;Chicago;Illinois;60623;Central;FUR-CH-10000665;Furniture;Chairs;Global Airflow Leather Mesh Back Chair, Black;52843;5;3;0
3174;US-2019-133879;15/01/2020;22/01/2020;Standard;KT-16465;Kean Takahito;Consumer;United States;Chicago;Illinois;60623;Central;OFF-AR-10004956;Office Supplies;Art;Newell 33;13392;3;2;15066
3175;CA-2020-157483;07/09/2021;14/09/2021;Standard;EP-13915;Emily Phan;Consumer;United States;Detroit;Michigan;48227;Central;OFF-AR-10004260;Office Supplies;Art;Boston 1799 Powerhouse Electric Pencil Sharpener;18186;7;0;509208
3176;US-2020-132059;20/07/2021;26/07/2021;Standard;AP-10915;Arthur Prichep;Consumer;United States;Fort Collins;Colorado;80525;West;FUR-BO-10001811;Furniture;Bookcases;Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors;180588;2;7;-240784
3177;US-2020-132059;20/07/2021;26/07/2021;Standard;AP-10915;Arthur Prichep;Consumer;United States;Fort Collins;Colorado;80525;West;TEC-AC-10003280;Technology;Accessories;Belkin F8E887 USB Wired Ergonomic Keyboard;47984;2;2;5998
3179;CA-2020-105235;01/10/2021;07/10/2021;Standard;SM-20950;Suzanne McNair;Corporate;United States;New York City;New York;10011;East;FUR-FU-10001487;Furniture;Furnishings;Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood;2094;3;0;60726
3180;CA-2020-105235;01/10/2021;07/10/2021;Standard;SM-20950;Suzanne McNair;Corporate;United States;New York City;New York;10011;East;FUR-FU-10000521;Furniture;Furnishings;"Seth Thomas 14"" Putty-Colored Wall Clock";5868;2;0;181908
3181;CA-2020-105235;01/10/2021;07/10/2021;Standard;SM-20950;Suzanne McNair;Corporate;United States;New York City;New York;10011;East;OFF-AP-10001271;Office Supplies;Appliances;Eureka The Boss Cordless Rechargeable Stick Vac;2549;5;0;68823
3188;CA-2020-159352;06/01/2021;11/01/2021;Standard;KB-16585;Ken Black;Corporate;United States;Lowell;Massachusetts;1852;East;TEC-PH-10004700;Technology;Phones;PowerGen Dual USB Car Charger;6993;7;0;321678
3191;US-2018-163783;23/10/2019;28/10/2019;Standard;DR-12940;Daniel Raglin;Home Office;United States;Chicago;Illinois;60610;Central;OFF-ST-10002957;Office Supplies;Storage;Sterilite Show Offs Storage Containers;12672;3;2;-3168
3192;CA-2020-123981;29/07/2021;04/08/2021;Standard;RW-19630;Rob Williams;Corporate;United States;New York City;New York;10035;East;TEC-PH-10002115;Technology;Phones;Plantronics 81402;6599;1;0;171574
3193;CA-2020-158953;31/03/2021;04/04/2021;Standard;ML-18040;Michelle Lonsdale;Corporate;United States;Missouri City;Texas;77489;Central;OFF-BI-10002557;Office Supplies;Binders;Presstex Flexible Ring Binders;637;7;8;-9555
3196;CA-2019-169026;03/06/2020;08/06/2020;Standard;CM-12655;Corinna Mitchell;Home Office;United States;Jackson;Mississippi;39212;South;OFF-FA-10001883;Office Supplies;Fasteners;Alliance Super-Size Bands, Assorted Sizes;2334;3;0;2334
3197;CA-2020-109750;18/05/2021;24/05/2021;Standard;FH-14365;Fred Hopkins;Corporate;United States;New York City;New York;10009;East;TEC-PH-10000702;Technology;Phones;"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White";2997;3;0;140859
3199;CA-2017-131527;27/09/2018;03/10/2018;Standard;TB-21280;Toby Braunhardt;Consumer;United States;Jacksonville;North Carolina;28540;South;TEC-PH-10001644;Technology;Phones;BlueLounge Milo Smartphone Stand, White/Metallic;95968;4;2;95968
3200;CA-2020-164000;14/10/2021;18/10/2021;Standard;AH-10030;Aaron Hawkins;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-AR-10003183;Office Supplies;Art;Avery Fluorescent Highlighter Four-Color Set;18704;7;2;2338
3203;CA-2017-158372;06/09/2018;12/09/2018;Standard;RD-19900;Ruben Dartt;Consumer;United States;San Diego;California;92037;West;TEC-PH-10002103;Technology;Phones;Jabra SPEAK 410;601536;8;2;601536
3204;CA-2017-158372;06/09/2018;12/09/2018;Standard;RD-19900;Ruben Dartt;Consumer;United States;San Diego;California;92037;West;TEC-AC-10004209;Technology;Accessories;Memorex Froggy Flash Drive 4 GB;1099;1;0;42861
3205;CA-2017-158372;06/09/2018;12/09/2018;Standard;RD-19900;Ruben Dartt;Consumer;United States;San Diego;California;92037;West;FUR-FU-10000397;Furniture;Furnishings;Luxo Economy Swing Arm Lamp;3988;2;0;111664
3206;CA-2017-158372;06/09/2018;12/09/2018;Standard;RD-19900;Ruben Dartt;Consumer;United States;San Diego;California;92037;West;OFF-PA-10002137;Office Supplies;Paper;Southworth 100% R?sum? Paper, 24lb.;6224;8;0;28008
3207;CA-2017-158372;06/09/2018;12/09/2018;Standard;RD-19900;Ruben Dartt;Consumer;United States;San Diego;California;92037;West;FUR-FU-10001867;Furniture;Furnishings;Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry;532;5;0;14896
3208;CA-2017-158372;06/09/2018;12/09/2018;Standard;RD-19900;Ruben Dartt;Consumer;United States;San Diego;California;92037;West;OFF-LA-10000407;Office Supplies;Labels;Avery White Multi-Purpose Labels;3984;8;0;183264
3209;CA-2019-108882;05/11/2019;11/11/2019;Standard;LA-16780;Laura Armstrong;Corporate;United States;Fresno;California;93727;West;TEC-AC-10000420;Technology;Accessories;Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning;34995;5;0;118983
3210;CA-2019-108882;05/11/2019;11/11/2019;Standard;LA-16780;Laura Armstrong;Corporate;United States;Fresno;California;93727;West;TEC-PH-10002726;Technology;Phones;netTALK DUO VoIP Telephone Service;377928;9;2;141723
3211;US-2020-108245;19/07/2021;24/07/2021;Standard;SH-19975;Sally Hughsby;Corporate;United States;Pearland;Texas;77581;Central;OFF-EN-10001415;Office Supplies;Envelopes;Staple envelope;13392;3;2;5022
3212;US-2020-108245;19/07/2021;24/07/2021;Standard;SH-19975;Sally Hughsby;Corporate;United States;Pearland;Texas;77581;Central;OFF-BI-10000773;Office Supplies;Binders;Insertable Tab Post Binder Dividers;11228;7;8;-185262
3213;CA-2017-142314;19/10/2018;24/10/2018;Standard;SF-20200;Sarah Foster;Consumer;United States;Richmond;Indiana;47374;Central;OFF-AP-10002350;Office Supplies;Appliances;Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector;20724;11;0;580272
3214;CA-2019-132409;21/03/2020;27/03/2020;Standard;TH-21235;Tiffany House;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-AR-10001919;Office Supplies;Art;OIC #2 Pencils, Medium Soft;1504;1;2;1692
3215;CA-2019-132409;21/03/2020;27/03/2020;Standard;TH-21235;Tiffany House;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-AP-10002082;Office Supplies;Appliances;Holmes HEPA Air Purifier;34848;2;2;6534
3217;CA-2017-114433;09/03/2018;13/03/2018;Standard;NP-18325;Naresj Patel;Consumer;United States;Oakland;California;94601;West;TEC-AC-10002800;Technology;Accessories;Plantronics Audio 478 Stereo USB Headset;14997;3;0;524895
3218;CA-2020-104640;06/09/2021;12/09/2021;Standard;FH-14275;Frank Hawley;Corporate;United States;New York City;New York;10024;East;OFF-BI-10003925;Office Supplies;Binders;Fellowes PB300 Plastic Comb Binding Machine;931176;3;2;3142719
3219;CA-2020-104640;06/09/2021;12/09/2021;Standard;FH-14275;Frank Hawley;Corporate;United States;New York City;New York;10024;East;TEC-PH-10002200;Technology;Phones;Aastra 6757i CT Wireless VoIP phone;43088;2;0;1249552
3220;US-2018-137008;29/07/2019;04/08/2019;Standard;JP-15460;Jennifer Patt;Corporate;United States;Lakewood;New Jersey;8701;East;OFF-PA-10001295;Office Supplies;Paper;Computer Printout Paper with Letter-Trim Perforations;9485;5;0;45528
3221;US-2018-137008;29/07/2019;04/08/2019;Standard;JP-15460;Jennifer Patt;Corporate;United States;Lakewood;New Jersey;8701;East;OFF-EN-10002500;Office Supplies;Envelopes;Globe Weis Peel & Seel First Class Envelopes;5112;4;0;23004
3222;US-2018-137008;29/07/2019;04/08/2019;Standard;JP-15460;Jennifer Patt;Corporate;United States;Lakewood;New Jersey;8701;East;TEC-AC-10000892;Technology;Accessories;NETGEAR N750 Dual Band Wi-Fi Gigabit Router;90;1;0;324
3230;CA-2017-154641;07/06/2018;12/06/2018;Standard;KL-16645;Ken Lonsdale;Consumer;United States;New York City;New York;10035;East;OFF-ST-10004459;Office Supplies;Storage;Tennsco Single-Tier Lockers;37534;1;0;18767
3232;US-2020-156356;10/02/2021;16/02/2021;Standard;ND-18370;Natalie DeCherney;Consumer;United States;Houston;Texas;77095;Central;OFF-BI-10000632;Office Supplies;Binders;Satellite Sectional Post Binders;26046;3;8;-442782
3233;US-2020-156356;10/02/2021;16/02/2021;Standard;ND-18370;Natalie DeCherney;Consumer;United States;Houston;Texas;77095;Central;OFF-BI-10001107;Office Supplies;Binders;GBC White Gloss Covers, Plain Front;2896;1;8;-47784
3234;US-2020-156356;10/02/2021;16/02/2021;Standard;ND-18370;Natalie DeCherney;Consumer;United States;Houston;Texas;77095;Central;OFF-ST-10002301;Office Supplies;Storage;Tennsco Commercial Shelving;32544;2;2;-77292
3239;US-2019-127971;15/09/2020;22/09/2020;Standard;DW-13195;David Wiener;Corporate;United States;Houston;Texas;77095;Central;FUR-CH-10003774;Furniture;Chairs;Global Wood Trimmed Manager's Task Chair, Khaki;31843;5;3;-77333
3240;US-2019-127971;15/09/2020;22/09/2020;Standard;DW-13195;David Wiener;Corporate;United States;Houston;Texas;77095;Central;TEC-PH-10003095;Technology;Phones;Samsung HM1900 Bluetooth Headset;12292;7;2;46095
3241;US-2019-127971;15/09/2020;22/09/2020;Standard;DW-13195;David Wiener;Corporate;United States;Houston;Texas;77095;Central;FUR-FU-10000023;Furniture;Furnishings;Eldon Wave Desk Accessories;7068;3;6;-28272
3244;CA-2020-113355;27/09/2021;01/10/2021;Standard;SJ-20215;Sarah Jordon;Consumer;United States;Grand Prairie;Texas;75051;Central;TEC-PH-10004912;Technology;Phones;Cisco SPA112 2 Port Phone Adapter;2198;5;2;247275
3245;CA-2020-113355;27/09/2021;01/10/2021;Standard;SJ-20215;Sarah Jordon;Consumer;United States;Grand Prairie;Texas;75051;Central;FUR-CH-10002602;Furniture;Chairs;DMI Arturo Collection Mission-style Design Wood Chair;317058;3;3;-181176
3249;CA-2019-159730;13/07/2020;17/07/2020;Standard;SJ-20125;Sanjit Jacobs;Home Office;United States;Seattle;Washington;98103;West;FUR-CH-10004875;Furniture;Chairs;Harbour Creations 67200 Series Stacking Chairs;113888;2;2;99652
3250;CA-2019-159730;13/07/2020;17/07/2020;Standard;SJ-20125;Sanjit Jacobs;Home Office;United States;Seattle;Washington;98103;West;TEC-PH-10002085;Technology;Phones;Clarity 53712;105584;2;2;79188
3251;CA-2019-157868;18/10/2020;24/10/2020;Standard;MC-17590;Matt Collister;Corporate;United States;Grand Rapids;Michigan;49505;Central;OFF-FA-10000992;Office Supplies;Fasteners;Acco Clips to Go Binder Clips, 24 Clips in Two Sizes;2485;7;0;116795
3255;CA-2019-155474;03/05/2020;09/05/2020;Standard;CC-12220;Chris Cortes;Consumer;United States;Seattle;Washington;98105;West;TEC-PH-10001580;Technology;Phones;Logitech Mobile Speakerphone P710e -˜speaker phone;107984;1;2;94486
3256;CA-2019-155474;03/05/2020;09/05/2020;Standard;CC-12220;Chris Cortes;Consumer;United States;Seattle;Washington;98105;West;OFF-BI-10004209;Office Supplies;Binders;Fellowes Twister Kit, Gray/Clear, 3/pkg;19296;3;2;603
3257;CA-2018-155453;05/06/2019;10/06/2019;Standard;RA-19885;Ruben Ausman;Corporate;United States;Jacksonville;Florida;32216;South;OFF-LA-10001613;Office Supplies;Labels;Avery File Folder Labels;4608;2;2;16704
3260;US-2019-162103;08/09/2020;12/09/2020;Standard;LB-16795;Laurel Beltran;Home Office;United States;Highland Park;Illinois;60035;Central;OFF-BI-10000285;Office Supplies;Binders;XtraLife ClearVue Slant-D Ring Binders by Cardinal;3136;2;8;-4704
3266;US-2017-126571;07/08/2018;11/08/2018;Standard;JF-15565;Jill Fjeld;Consumer;United States;Philadelphia;Pennsylvania;19120;East;OFF-ST-10003816;Office Supplies;Storage;Fellowes High-Stak Drawer Files;281904;2;2;105714
3267;US-2017-126571;07/08/2018;11/08/2018;Standard;JF-15565;Jill Fjeld;Consumer;United States;Philadelphia;Pennsylvania;19120;East;OFF-EN-10002230;Office Supplies;Envelopes;Airmail Envelopes;201432;3;2;679833
3268;CA-2017-143840;18/03/2018;25/03/2018;Standard;EH-14185;Evan Henry;Consumer;United States;Decatur;Alabama;35601;South;TEC-PH-10002660;Technology;Phones;Nortel Networks T7316 E Nt8 B27;13598;2;0;33995
3269;CA-2017-143840;18/03/2018;25/03/2018;Standard;EH-14185;Evan Henry;Consumer;United States;Decatur;Alabama;35601;South;TEC-PH-10003171;Technology;Phones;Plantronics Encore H101 Dual Earpieces˜Headset;4495;1;0;12586
3270;CA-2017-115980;11/05/2018;15/05/2018;Standard;VW-21775;Victoria Wilson;Corporate;United States;Sioux Falls;South Dakota;57103;Central;TEC-AC-10003709;Technology;Accessories;Maxell 4.7GB DVD-R 5/Pack;297;3;0;13068
3271;CA-2017-115980;11/05/2018;15/05/2018;Standard;VW-21775;Victoria Wilson;Corporate;United States;Sioux Falls;South Dakota;57103;Central;OFF-FA-10000304;Office Supplies;Fasteners;Advantus Push Pins;654;3;0;26814
